stopid,stopname,stopsite,latitude,longitude,syscode,system,muni
103509,Carrington 3530 block (WB),WB_3530_block_Carrington,49.836874,-119.61133,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103510,Boucherie 2070 block (WB),WB_2070_block_Boucherie,49.827688,-119.600225,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103511,Louie at Butt (SB),SB_Louie_NS_Butt,49.838587,-119.615095,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103512,Cooper at Harvey (SB),SB_Cooper_FS_Harvey,49.879527,-119.443425,KEL,Kelowna Regional Transit System,Kelowna
103513,Shannon Lake at Old Okanagan Hwy (SB),SB_Shannon Lake_NS_Old Okanagan Hwy,49.846599,-119.622401,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103515,Loseth at Autumn (SB),SB_Loseth_NS_Autumn,49.866079,-119.354203,KEL,Kelowna Regional Transit System,Kelowna
103516,Shannon Lake at Old Okanagan Hwy (NB),NB_Shannon Lake_FS_Old Okanagan Hwy,49.846163,-119.622212,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103518,Boucherie 2030 block (WB),WB_2030_block_Boucherie,49.826773,-119.602108,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103519,Boucherie 2030 block (EB),EB_2030_block_Boucherie,49.826647,-119.602017,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103520,Quilchena at Providence (NB),NB_Quilchena_FS_Providence,49.796658,-119.51163,KEL,Kelowna Regional Transit System,Kelowna
103521,Loseth at Feedham (SB),SB_Loseth_FS_Feedham,49.869216,-119.355412,KEL,Kelowna Regional Transit System,Kelowna
103522,Chute Lake 5150 block (EB),EB_5150_block_Chute Lake,49.795586,-119.502189,KEL,Kelowna Regional Transit System,Kelowna
103523,Quilchena at Thalia (WB),WB_Quilchena_FS_Thalia,49.796228,-119.514825,KEL,Kelowna Regional Transit System,Kelowna
103524,Sunrise at Loseth (EB),EB_Sunrise_FS_Loseth,49.862198,-119.357754,KEL,Kelowna Regional Transit System,Kelowna
103525,Butt at Carrington (WB),WB_Butt_FS_Carrington,49.835595,-119.614303,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103526,Large at St Clare (WB),WB_Large_FS_St Clare,49.871898,-119.353768,KEL,Kelowna Regional Transit System,Kelowna
103527,Butt at Carrington (EB),EB_Butt_NS_Carrington,49.83532,-119.614413,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103528,Old Okanagan at Shannon Lake (EB),EB_Old Okanagan_FS_Shannon Lake,49.844794,-119.62391,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103529,Boucherie 2040 block (EB),EB_2040_block_Boucherie,49.826233,-119.604741,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103531,Loseth at Lynrick (SB),SB_Loseth_FS_Lynrick,49.867476,-119.354804,KEL,Kelowna Regional Transit System,Kelowna
103532,Boucherie 2040 block (WB),WB_2040_block_Boucherie,49.826191,-119.605261,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103220,Alhambra at Brentwood (SB),SB_Alhambra_NS_Brentwood,49.862031,-119.566977,KEL,Kelowna Regional Transit System,West Kelowna
103221,Hwy 33 W at Taylor (WB),WB_Hwy 33 W_NS_Taylor,49.889098,-119.413398,KEL,Kelowna Regional Transit System,Kelowna
103222,Hwy 33 W at Taylor (EB),EB_Hwy 33 W_FS_Taylor,49.888984,-119.413155,KEL,Kelowna Regional Transit System,Kelowna
103224,Valley at Drysdale (EB),EB_Valley_FS_Drysdale,49.923136,-119.432961,KEL,Kelowna Regional Transit System,Kelowna
103225,Stevens 1370 block (WB),WB_1370_block_Stevens,49.866506,-119.571362,KEL,Kelowna Regional Transit System,West Kelowna
103226,Snowsell at Porthill (NB),NB_Snowsell_FS_Porthill,49.927193,-119.439019,KEL,Kelowna Regional Transit System,Kelowna
103227,Springfield at Graham (WB),WB_Springfield_NS_Graham,49.879763,-119.413361,KEL,Kelowna Regional Transit System,Kelowna
103230,Stevens 1380 block (EB),EB_1380_block_Stevens,49.866101,-119.571859,KEL,Kelowna Regional Transit System,West Kelowna
103231,KLO at McCulloch (SB),SB_KLO_FS_McCulloch,49.859737,-119.424271,KEL,Kelowna Regional Transit System,Kelowna
103232,KLO at McCulloch (NB),NB_KLO_NS_McCulloch,49.859491,-119.424029,KEL,Kelowna Regional Transit System,Kelowna
103233,Brentwood at Denny (EB),EB_Brentwood_NS_Denny,49.861143,-119.569309,KEL,Kelowna Regional Transit System,West Kelowna
103234,Brentwood at Denny (WB),WB_Brentwood_FS_Denny,49.861306,-119.569258,KEL,Kelowna Regional Transit System,West Kelowna
103235,Springfield at Gerstmar (EB),EB_Springfield_NS_Gerstmar,49.87881,-119.411882,KEL,Kelowna Regional Transit System,Kelowna
103236,Union at Wyndham (EB),EB_Union_NS_Wyndham,49.927786,-119.437138,KEL,Kelowna Regional Transit System,Kelowna
103239,Boucherie at Montigny (NB),NB_Boucherie_NS_Montigny,49.848947,-119.557071,KEL,Kelowna Regional Transit System,West Kelowna
103240,Hwy 33 W at Kneller (WB),WB_Hwy 33 W_NS_Kneller,49.889113,-119.410015,KEL,Kelowna Regional Transit System,Kelowna
103243,Union at Valley Rd N (WB),WB_Union_FS_Valley Rd N,49.925398,-119.432029,KEL,Kelowna Regional Transit System,Kelowna
103244,Boucherie at Montigny (SB),SB_Boucherie_FS_Montigny,49.848724,-119.557592,KEL,Kelowna Regional Transit System,West Kelowna
103245,Hwy 33 W at Gerstmar (EB),EB_Hwy 33 W_FS_Gerstmar,49.888925,-119.408852,KEL,Kelowna Regional Transit System,Kelowna
103246,Gerstmar at Thompson (SB),SB_Gerstmar_FS_Thompson,49.879038,-119.409568,KEL,Kelowna Regional Transit System,Kelowna
103248,Lakeshore at Old Meadows (NB),NB_Lakeshore_NS_Old Meadows,49.831965,-119.487765,KEL,Kelowna Regional Transit System,Kelowna
103249,Brentwood at Applewood (WB),WB_Brentwood_NS_Applewood,49.861495,-119.572555,KEL,Kelowna Regional Transit System,West Kelowna
103250,Gerstmar at Thompson (NB),NB_Gerstmar_NS_Thompson,49.879033,-119.409359,KEL,Kelowna Regional Transit System,Kelowna
103251,Ross at Stevens (NB),NB_Ross_NS_Stevens,49.86582,-119.57582,KEL,Kelowna Regional Transit System,West Kelowna
103252,Graham at Gerstmar (EB),EB_Graham_FS_Gerstmar,49.881709,-119.408742,KEL,Kelowna Regional Transit System,Kelowna
103253,Graham at Irma (WB),WB_Graham_FS_Irma,49.881846,-119.408565,KEL,Kelowna Regional Transit System,Kelowna
103254,Brentwood at Applewood (EB),EB_Brentwood_FS_Applewood,49.861339,-119.572589,KEL,Kelowna Regional Transit System,West Kelowna
103645,Glenrosa at Rosedale (EB),EB_Glenrosa_FS_Rosedale,49.838025,-119.66743,KEL,Kelowna Regional Transit System,West Kelowna
103646,Oriole at Canary (SB),SB_Oriole_FS_Canary,49.847672,-119.673305,KEL,Kelowna Regional Transit System,West Kelowna
103647,Gates at McPherson (SB),SB_Gates_FS_McPherson,49.842001,-119.670466,KEL,Kelowna Regional Transit System,West Kelowna
103648,Salmon at Oriole (EB),EB_Salmon_FS_Oriole,49.845417,-119.672871,KEL,Kelowna Regional Transit System,West Kelowna
103649,Gates at Glenrosa (SB),SB_Gates_NS_Glenrosa,49.840894,-119.6704,KEL,Kelowna Regional Transit System,West Kelowna
103650,Hwy 97 at Parkinson (NB),NB_Hwy 97_FS_Parkinson,50.000744,-119.402788,KEL,Kelowna Regional Transit System,Duck Lake 7
103652,Hwy 97 at Commonwealth (SB),SB_Hwy 97_FS_Commonwealth,50.00711,-119.403201,KEL,Kelowna Regional Transit System,Lake Country
103653,Hwy 97 at Commonwealth (NB),NB_Hwy 97_FS_Commonwealth,50.008331,-119.402754,KEL,Kelowna Regional Transit System,Duck Lake 7
103654,Hwy 97 at Beaver Lake (NB),NB_Hwy 97_FS_Beaver Lake,50.020814,-119.406171,KEL,Kelowna Regional Transit System,Lake Country
103655,Hwy 97 at Okanagan Centre (SB),SB_Hwy 97_FS_Okanagan Centre,50.021783,-119.406768,KEL,Kelowna Regional Transit System,Lake Country
103656,Aerospace Dr  & Airport Way (SB),SB_Aerospace Dr  & Airport Way,49.952067,-119.38334,KEL,Kelowna Regional Transit System,Kelowna
103657,Hwy 97 at Pollard (SB),SB_Hwy 97_NS_Pollard,50.02627,-119.40536,KEL,Kelowna Regional Transit System,Lake Country
103658,Main at Hill (NB),NB_Main_FS_Hill,50.023517,-119.404179,KEL,Kelowna Regional Transit System,Lake Country
103659,Okanagan Centre at Berry (SB),SB_Okanagan Centre_NS_Berry,50.030786,-119.410336,KEL,Kelowna Regional Transit System,Lake Country
103660,Berry at Bottom Wood Lake (WB),WB_Berry_FS_Bottom Wood Lake,50.029497,-119.402772,KEL,Kelowna Regional Transit System,Lake Country
103661,Bottom Wood Lake 10220 block (NB),NB_10220_block_Bottom Wood Lake,50.031051,-119.401957,KEL,Kelowna Regional Transit System,Lake Country
103662,Okanagan Centre at Camp (SB),SB_Okanagan Centre_FS_Camp,50.035858,-119.411561,KEL,Kelowna Regional Transit System,Lake Country
103663,Lodge at Bottom Wood Lake (EB),EB_Lodge_FS_Bottom Wood Lake,50.034615,-119.400961,KEL,Kelowna Regional Transit System,Lake Country
103664,Lodge at Meadow (EB),EB_Lodge_FS_Meadow,50.034645,-119.395356,KEL,Kelowna Regional Transit System,Lake Country
103665,Huston at Huston (WB),WB_Huston_FS_Huston,49.795643,-119.698385,KEL,Kelowna Regional Transit System,Peachland
103666,Lodge 3580 block (EB),EB_3580_block_Lodge,50.034656,-119.393348,KEL,Kelowna Regional Transit System,Lake Country
103667,Buchanan at Burden (NB),NB_Buchanan_NS_Burden,49.794582,-119.699329,KEL,Kelowna Regional Transit System,Peachland
103668,Okanagan Centre at Seaton (SB),SB_Okanagan Centre_NS_Seaton,50.041273,-119.414525,KEL,Kelowna Regional Transit System,Lake Country
103669,Huston at Shaw (WB),WB_Huston_FS_Shaw,49.794779,-119.701406,KEL,Kelowna Regional Transit System,Peachland
103670,Okanagan Centre at Williams (SB),SB_Okanagan Centre_FS_Williams,50.044057,-119.41677,KEL,Kelowna Regional Transit System,Lake Country
103671,Buchanan at Tailyour (NB),NB_Buchanan_NS_Tailyour,49.792418,-119.702556,KEL,Kelowna Regional Transit System,Peachland
103672,Huston at Lang (SB),SB_Huston_FS_Lang,49.792475,-119.70545,KEL,Kelowna Regional Transit System,Peachland
103673,Lodge at Quail (NB),NB_Lodge_FS_Quail,50.040676,-119.391908,KEL,Kelowna Regional Transit System,Lake Country
103674,Okanagan Centre 11330 block (SB),SB_11330_block_Okanagan Centre,50.04746,-119.418336,KEL,Kelowna Regional Transit System,Lake Country
103675,Buchanan at Hwy 97 S (NB),NB_Buchanan_FS_Hwy 97 S,49.789104,-119.707431,KEL,Kelowna Regional Transit System,Peachland
103676,Lodge at Sherman (NB),NB_Lodge_FS_Sherman,50.042989,-119.391357,KEL,Kelowna Regional Transit System,Lake Country
103677,Okanagan Centre at Davidson (SB),SB_Okanagan Centre_FS_Davidson,50.050028,-119.419128,KEL,Kelowna Regional Transit System,Lake Country
103678,Lodge 11200 block (NB),NB_11200_block_Lodge,50.045133,-119.390833,KEL,Kelowna Regional Transit System,Lake Country
103679,Woodsdale at Turtle Bay (WB),WB_Woodsdale_FS_Turtle Bay,50.049335,-119.407736,KEL,Kelowna Regional Transit System,Lake Country
103680,Aerospace Dr & Airport Way (NB),NB_Aerospace Dr & Airport Way,49.952111,-119.383079,KEL,Kelowna Regional Transit System,Kelowna
103681,Woodsdale at Bottom Wood Lake (WB),WB_Woodsdale_NS_Bottom Wood Lake,50.049339,-119.402667,KEL,Kelowna Regional Transit System,Lake Country
103682,Trepanier Bench at Desert Pines (SB),SB_Trepanier Bench_NS_Desert Pines,49.786359,-119.710771,KEL,Kelowna Regional Transit System,Peachland
103683,Woodsdale at Reiswig (WB),WB_Woodsdale_FS_Reiswig,50.049341,-119.397673,KEL,Kelowna Regional Transit System,Lake Country
103684,Woodsdale at Lodge (WB),WB_Woodsdale_FS_Lodge,50.049365,-119.390961,KEL,Kelowna Regional Transit System,Lake Country
103685,Oceola at Pretty (NB),NB_Oceola_FS_Pretty,50.05469,-119.411244,KEL,Kelowna Regional Transit System,Lake Country
103686,Peachland Village Mall,Peachland Village Mall,49.784704,-119.717975,KEL,Kelowna Regional Transit System,Peachland
103688,Okanagan Centre Rd E 12180 block (SB),SB_12180_block_Okanagan Centre Rd E,50.060042,-119.418691,KEL,Kelowna Regional Transit System,Lake Country
103689,13th St at San Clemente (SB),SB_13th St_FS_San Clemente,49.782642,-119.723326,KEL,Kelowna Regional Transit System,Peachland
103690,13th St at Lake (NB),NB_13th St_FS_Lake,49.782699,-119.723101,KEL,Kelowna Regional Transit System,Peachland
103691,Beach at 11th St (WB),WB_Beach_FS_11th St,49.781917,-119.729107,KEL,Kelowna Regional Transit System,Peachland
103692,Beach at 11th St (NB),NB_Beach_NS_11th St,49.781202,-119.731116,KEL,Kelowna Regional Transit System,Peachland
103693,Beach at 8th St (SB),SB_Beach_NS_8th St,49.780514,-119.732036,KEL,Kelowna Regional Transit System,Peachland
103694,Beach at 6th St (SB),SB_Beach_NS_6th St,49.77759,-119.733788,KEL,Kelowna Regional Transit System,Peachland
103695,Beach at 6th St (NB),NB_Beach_NS_6th St,49.776371,-119.734211,KEL,Kelowna Regional Transit System,Peachland
103696,Beach at 5th St (NB),NB_Beach_NS_5th St,49.775371,-119.734673,KEL,Kelowna Regional Transit System,Peachland
103697,Beach at 5th St (SB),SB_Beach_FS_5th St,49.77528,-119.734961,KEL,Kelowna Regional Transit System,Peachland
103700,Beach 5880 block (NB),NB_5880_block_Beach,49.770983,-119.738936,KEL,Kelowna Regional Transit System,Peachland
103701,Beach 5890 block (SB),SB_5890_block_Beach,49.77048,-119.73971,KEL,Kelowna Regional Transit System,Peachland
103702,Princeton at Lakeview (WB),WB_Princeton_FS_Lakeview,49.769934,-119.742624,KEL,Kelowna Regional Transit System,Peachland
103703,Princeton at Princess (EB),EB_Princeton_NS_Princess,49.768789,-119.744641,KEL,Kelowna Regional Transit System,Peachland
103704,Princeton at Columbia (WB),WB_Princeton_FS_Columbia,49.768513,-119.745773,KEL,Kelowna Regional Transit System,Peachland
103705,Princeton at Somerset (WB),WB_Princeton_FS_Somerset,49.766682,-119.748253,KEL,Kelowna Regional Transit System,Peachland
103706,Princeton at Somerset (EB),EB_Princeton_NS_Somerset,49.766239,-119.748663,KEL,Kelowna Regional Transit System,Peachland
103707,Princeton at Lipsett (NB),NB_Princeton_FS_Lipsett,49.764707,-119.751428,KEL,Kelowna Regional Transit System,Peachland
103708,Princeton at Lipsett (SB),SB_Princeton_NS_Lipsett,49.764657,-119.751737,KEL,Kelowna Regional Transit System,Peachland
103709,Princeton at Ellison (EB),EB_Princeton_FS_Ellison,49.762583,-119.754717,KEL,Kelowna Regional Transit System,Peachland
103255,Ross at Stevens (SB),SB_Ross_FS_Stevens,49.865786,-119.575985,KEL,Kelowna Regional Transit System,West Kelowna
103256,Hwy 97 N at McCurdy Rd (SB),SB_Hwy 97_N_FS_McCurdy Rd,49.900552,-119.409749,KEL,Kelowna Regional Transit System,Kelowna
103257,Gordon at Welke (SB),SB_Gordon_NS_Welke,49.831492,-119.483343,KEL,Kelowna Regional Transit System,Kelowna
103258,Ross at Western (NB),NB_Ross_NS_Western,49.863678,-119.575827,KEL,Kelowna Regional Transit System,West Kelowna
103259,Ross at Western (SB),SB_Ross_FS_Western,49.863602,-119.576057,KEL,Kelowna Regional Transit System,West Kelowna
103260,Hwy 33 W at Bryden (WB),WB_Hwy 33 W_FS_Bryden,49.889164,-119.406354,KEL,Kelowna Regional Transit System,Kelowna
103261,Brentwood at Vista (EB),EB_Brentwood_NS_Vista,49.861359,-119.575227,KEL,Kelowna Regional Transit System,West Kelowna
103262,Ross at Brentwood (NB),NB_Ross_FS_Brentwood,49.861896,-119.57583,KEL,Kelowna Regional Transit System,West Kelowna
103263,Hwy 97 N at McCurdy (NB),NB_Hwy 97 N_FS_McCurdy,49.902097,-119.407909,KEL,Kelowna Regional Transit System,Kelowna
103264,Hwy 33 W at Bryden (EB),EB_Hwy 33 W_FS_Bryden,49.88893,-119.405389,KEL,Kelowna Regional Transit System,Kelowna
103265,Ross at Brentwood (SB),SB_Ross_FS_Brentwood,49.860838,-119.576452,KEL,Kelowna Regional Transit System,West Kelowna
103266,Boucherie at Gregory (EB),EB_Boucherie_FS_Gregory,49.846758,-119.560176,KEL,Kelowna Regional Transit System,West Kelowna
103268,Boucherie at Gregory (WB),WB_Boucherie_FS_Gregory,49.846492,-119.561022,KEL,Kelowna Regional Transit System,West Kelowna
103271,Graham at Matt (WB),WB_Graham_FS_Matt,49.881866,-119.403433,KEL,Kelowna Regional Transit System,Kelowna
103272,Lakeshore at Simeon (NB),NB_Lakeshore_NS_Simeon,49.828278,-119.488617,KEL,Kelowna Regional Transit System,Kelowna
103274,Hwy 33 W at Franklyn (WB),WB_Hwy 33 W_FS_Franklyn,49.889109,-119.403019,KEL,Kelowna Regional Transit System,Kelowna
103277,Graham at Matt (EB),EB_Graham_FS_Matt,49.881703,-119.402822,KEL,Kelowna Regional Transit System,Kelowna
103278,Hwy 33 W at Barber (EB),EB_Hwy 33 W_NS_Barber,49.88893,-119.401796,KEL,Kelowna Regional Transit System,Kelowna
103279,Ross at Applegreen (WB),WB_Ross_NS_Applegreen,49.860873,-119.580096,KEL,Kelowna Regional Transit System,West Kelowna
103282,Ross at Applegreen (EB),EB_Ross_FS_Applegreen,49.860722,-119.580118,KEL,Kelowna Regional Transit System,West Kelowna
103283,McCurdy at Mayfair (WB),WB_McCurdy_FS_Mayfair,49.901264,-119.403089,KEL,Kelowna Regional Transit System,Kelowna
103285,McCulloch at Hart (EB),EB_McCulloch_FS_Hart,49.853355,-119.416728,KEL,Kelowna Regional Transit System,Kelowna
103286,McCulloch at Hart (WB),WB_McCulloch_NS_Hart,49.853582,-119.415895,KEL,Kelowna Regional Transit System,Kelowna
103287,Leathead at Franklyn (WB),WB_Leathead_NS_Franklyn,49.895444,-119.40033,KEL,Kelowna Regional Transit System,Kelowna
103288,Franklyn at Pearson (NB),NB_Franklyn_NS_Pearson,49.898092,-119.400862,KEL,Kelowna Regional Transit System,Kelowna
103289,Hollydell at Stirling (SB),SB_Hollydell_FS_Stirling,49.882729,-119.399869,KEL,Kelowna Regional Transit System,Kelowna
103290,Lakeshore at Willms (NB),NB_Lakeshore_FS_Willms,49.825965,-119.488638,KEL,Kelowna Regional Transit System,Kelowna
103291,Hollydell at Stirling (NB),NB_Hollydell_NS_Stirling,49.882824,-119.399683,KEL,Kelowna Regional Transit System,Kelowna
103292,Franklyn at McCurdy (NB),NB_Franklyn_NS_McCurdy,49.900875,-119.400888,KEL,Kelowna Regional Transit System,Kelowna
103293,Dehart at Bartholomew (WB),WB_Dehart_NS_Bartholomew,49.826568,-119.476277,KEL,Kelowna Regional Transit System,Kelowna
103294,Crawford at Dehart (NB),NB_Crawford_NS_Dehart,49.82868,-119.464161,KEL,Kelowna Regional Transit System,Kelowna
103295,Crawford at Dehart (SB),SB_Crawford_FS_Dehart,49.828723,-119.46437,KEL,Kelowna Regional Transit System,Kelowna
103296,Hwy 33 W at Hollywood Rd N (EB),EB_Hwy 33 W_FS_Hollywood Rd N,49.888901,-119.398761,KEL,Kelowna Regional Transit System,Kelowna
103297,Hwy 33 W at Hollywood Rd N (WB),WB_Hwy 33 W_NS_Hollywood Rd N,49.889155,-119.39897,KEL,Kelowna Regional Transit System,Kelowna
103298,Dehart at Bartholomew (EB),EB_Dehart_FS_Bartholomew,49.826462,-119.47619,KEL,Kelowna Regional Transit System,Kelowna
103299,Ross at Cameron (EB),EB_Ross_NS_Cameron,49.86073,-119.583017,KEL,Kelowna Regional Transit System,West Kelowna
103300,Finns at Fitzpatrick (EB),EB_Finns_NS_Fitzpatrick,49.906505,-119.402429,KEL,Kelowna Regional Transit System,Kelowna
103301,Ross at Riffington (WB),WB_Ross_FS_Riffington,49.860895,-119.583695,KEL,Kelowna Regional Transit System,West Kelowna
103302,Boucherie at Sunnyside (EB),EB_Boucherie_FS_Sunnyside,49.843882,-119.565455,KEL,Kelowna Regional Transit System,West Kelowna
103303,Hollywood Rd S at Perry (SB),SB_Hollywood Rd S_FS_Perry,49.88085,-119.398369,KEL,Kelowna Regional Transit System,Kelowna
103304,Hollywood Rd S at Perry (NB),NB_Hollywood Rd S_NS_Perry,49.881185,-119.398152,KEL,Kelowna Regional Transit System,Kelowna
103305,Gordon at Balsam (SB),SB_Gordon_FS_Balsam,49.825028,-119.483292,KEL,Kelowna Regional Transit System,Kelowna
103306,Boucherie at Sunnyside (WB),WB_Boucherie_FS_Sunnyside,49.843678,-119.566108,KEL,Kelowna Regional Transit System,West Kelowna
103307,Hollywood Rd S at Juniper (SB),SB_Hollywood Rd S_FS_Juniper,49.877543,-119.398372,KEL,Kelowna Regional Transit System,Kelowna
103308,Hollywood Rd S at Juniper (NB),NB_Hollywood Rd S_NS_Juniper,49.877762,-119.398107,KEL,Kelowna Regional Transit System,Kelowna
103309,Hollywood Rd S at Wayne (SB),SB_Hollywood Rd S_NS_Wayne,49.875624,-119.39841,KEL,Kelowna Regional Transit System,Kelowna
103629,McIver at McRobbie (SB),SB_McIver_NS_McRobbie,49.846662,-119.665912,KEL,Kelowna Regional Transit System,West Kelowna
103630,Lower Glenrosa at Glenford (NB),NB_Lower Glenrosa_FS_Glenford,49.82829,-119.652634,KEL,Kelowna Regional Transit System,West Kelowna
103631,McLeod at McGinnis (NB),NB_McLeod_FS_McGinnis,49.843999,-119.665389,KEL,Kelowna Regional Transit System,West Kelowna
103632,Lower Glenrosa at Glen (NB),NB_Lower Glenrosa_FS_Glen,49.825128,-119.650579,KEL,Kelowna Regional Transit System,West Kelowna
103633,McGinnis at McGee (NB),NB_McGinnis_FS_McGee,49.842241,-119.664876,KEL,Kelowna Regional Transit System,West Kelowna
103634,McIver at Glenrosa (SB),SB_McIver_NS_Glenrosa,49.834342,-119.65986,KEL,Kelowna Regional Transit System,West Kelowna
103635,Glenrosa 2940 block (SB),SB_2940_block_Glenrosa,49.830205,-119.65646,KEL,Kelowna Regional Transit System,West Kelowna
103636,McLeod at McCoy (WB),WB_McLeod_NS_McCoy,49.846017,-119.667554,KEL,Kelowna Regional Transit System,West Kelowna
103637,Glenrosa at Glen Abbey (SB),SB_Glenrosa_FS_Glen Abbey,49.831936,-119.658771,KEL,Kelowna Regional Transit System,West Kelowna
103638,McLeod at Blue Jay (NB),NB_McLeod_NS_Blue Jay,49.84748,-119.668998,KEL,Kelowna Regional Transit System,West Kelowna
103639,Glenrosa at McIver Rd W (SB),SB_Glenrosa_NS_McIver Rd W,49.83455,-119.662114,KEL,Kelowna Regional Transit System,West Kelowna
103640,Glenrosa at Parkhurst (NB),NB_Glenrosa_NS_Parkhurst,49.836585,-119.663154,KEL,Kelowna Regional Transit System,West Kelowna
103641,Canary at Blue Jay (SB),SB_Canary_FS_Blue Jay,49.848702,-119.671692,KEL,Kelowna Regional Transit System,West Kelowna
103642,McGinnis at Liard (NB),NB_McGinnis_NS_Liard,49.838946,-119.666324,KEL,Kelowna Regional Transit System,West Kelowna
103643,Glenrosa at Dunfield (SB),SB_Glenrosa_NS_Dunfield,49.824155,-119.654092,KEL,Kelowna Regional Transit System,West Kelowna
103644,Gates at McMurchie (SB),SB_Gates_NS_McMurchie,49.844716,-119.670424,KEL,Kelowna Regional Transit System,West Kelowna
103421,Muir at McKenzie (NB),NB_Muir_FS_McKenzie,49.889734,-119.377283,KEL,Kelowna Regional Transit System,Kelowna
103422,East Boundary at Elk (NB),NB_East Boundary_FS_Elk,49.840472,-119.588921,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103423,Westridge at Blueridge (SB),SB_Westridge_FS_Blueridge,49.813662,-119.465286,KEL,Kelowna Regional Transit System,Kelowna
103424,Parkridge at Mission Ridge (NB),NB_Parkridge_NS_Mission Ridge,49.815026,-119.457974,KEL,Kelowna Regional Transit System,Kelowna
103425,Old Vernon at Acland (EB),EB_Old Vernon_FS_Acland,49.918048,-119.382879,KEL,Kelowna Regional Transit System,Kelowna
103426,Hardie at Hemlock (WB),WB_Hardie_NS_Hemlock,49.894929,-119.376819,KEL,Kelowna Regional Transit System,Kelowna
103427,East Boundary at Elk (SB),SB_East Boundary_NS_Elk,49.840231,-119.58916,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103428,Merrifield at Mugford (NB),NB_Merrifield_NS_Mugford,49.892342,-119.376026,KEL,Kelowna Regional Transit System,Kelowna
103429,Craig at Hartman (NB),NB_Craig_NS_Hartman,49.89947,-119.376885,KEL,Kelowna Regional Transit System,Kelowna
103430,McCurdy Rd E at Craig (WB),WB_McCurdy Rd E_FS_Craig,49.90184,-119.377519,KEL,Kelowna Regional Transit System,Kelowna
103432,Chute Lake at Barnaby (SB),SB_Chute Lake_FS_Barnaby,49.809682,-119.49825,KEL,Kelowna Regional Transit System,Kelowna
103433,McCulloch at Spaarpak (WB),WB_McCulloch_FS_Spaarpak,49.840127,-119.399667,KEL,Kelowna Regional Transit System,Kelowna
103436,McCulloch at Spaarpak (EB),EB_McCulloch_FS_Spaarpak,49.83993,-119.399007,KEL,Kelowna Regional Transit System,Kelowna
103439,Gordon 870 block (WB),WB_870_block_Gordon,49.809905,-119.472002,KEL,Kelowna Regional Transit System,Kelowna
103440,Parkridge at Appleridge (NB),NB_Parkridge_NS_Appleridge,49.812257,-119.456911,KEL,Kelowna Regional Transit System,Kelowna
103441,Westridge at Appleridge (SB),SB_Westridge_FS_Appleridge,49.810851,-119.463123,KEL,Kelowna Regional Transit System,Kelowna
103442,Quail 1970 block (WB),WB_1970_block_Quail,49.840721,-119.595133,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103444,Westridge 4780 block (SB),SB_4780_block_Westridge,49.809055,-119.461363,KEL,Kelowna Regional Transit System,Kelowna
103445,Chute Lake 4910 Block (SB),SB_4910_Block_Chute Lake,49.805968,-119.499583,KEL,Kelowna Regional Transit System,Kelowna
103446,Hwy 33 E at Toovey (SB),SB_Hwy 33 E_NS_Toovey,49.877485,-119.368794,KEL,Kelowna Regional Transit System,Kelowna
103447,Ridge Estates at Elk (NB),NB_Ridge Estates_FS_Elk,49.836201,-119.594672,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103448,Hwy 33 E at Toovey (NB),NB_Hwy 33 E_FS_Toovey,49.878837,-119.369306,KEL,Kelowna Regional Transit System,Kelowna
103450,Elk at Ridge Estates (WB),WB_Elk_FS_Ridge Estates,49.836313,-119.595871,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103451,Arbor View at Windsong (EB),EB_Arbor View_FS_Windsong,49.805735,-119.481243,KEL,Kelowna Regional Transit System,Kelowna
103452,Boucherie at Pritchard (EB),EB_Boucherie_FS_Pritchard,49.83093,-119.588215,KEL,Kelowna Regional Transit System,West Kelowna
103457,Okanagan College Exchange Bay C,Okanagan_College_Exchange_Bay_C,49.860833,-119.481204,KEL,Kelowna Regional Transit System,Kelowna
103458,McCulloch at McClain (EB),EB_McCulloch_NS_McClain,49.837911,-119.392937,KEL,Kelowna Regional Transit System,Kelowna
103459,Old Okanagan at Louie (EB),EB_Old Okanagan_FS_Louie,49.845389,-119.606395,KEL,Kelowna Regional Transit System,Tsinstikeptum  9
103460,Pritchard 3800 block (SB),SB_3800_block_Pritchard,49.830583,-119.58906,KEL,Kelowna Regional Transit System,West Kelowna
103461,McCulloch at Lakevale (WB),WB_McCulloch_FS_Lakevale,49.837755,-119.391559,KEL,Kelowna Regional Transit System,Kelowna
