Longitude,Latitude
-119.43717,49.90450629
-119.437125,49.90360769
-119.437079,49.90270908
-119.437034,49.90181047
-119.436989,49.90091187
-119.436943,49.90001326
-119.436898,49.89911465
-119.436853,49.89821605
-119.436808,49.89731744
-119.436762,49.89641883
-119.436717,49.89552023
-119.436672,49.89462162
-119.436626,49.89372301
-119.436581,49.8928244
-119.436536,49.8919258
-119.436491,49.89102719
-119.436445,49.89012858
-119.4364,49.88922997
-119.436355,49.88833136
-119.43631,49.88743275
-119.436264,49.88653414
-119.436219,49.88563553
-119.436174,49.88473692
-119.436129,49.88383832
-119.436083,49.88293971
-119.436038,49.8820411
-119.435993,49.88114249
-119.435948,49.88024388
-119.435902,49.87934526
-119.435857,49.87844665
-119.435812,49.87754804
-119.435767,49.87664943
-119.435721,49.87575082
-119.435719,49.87487794
-119.435036,49.87446874
-119.436051,49.87419715
-119.435429,49.87385057
-119.435586,49.87305499
-119.435541,49.87215638
-119.435495,49.87125776
-119.43545,49.87035915
-119.435405,49.86946054
-119.43536,49.86856193
-119.435315,49.86766331
-119.435269,49.8667647
-119.435224,49.86586609
-119.435179,49.86496748
-119.435134,49.86406886
-119.435089,49.86317025
-119.435043,49.86227163
-119.434998,49.86137302
-119.434953,49.86047441
-119.434908,49.85957579
-119.434863,49.85867718
-119.434817,49.85777856
-119.434772,49.85687995
-119.434727,49.85598133
-119.434682,49.85508272
-119.434637,49.8541841
-119.434591,49.85328549
-119.434546,49.85238687
-119.434501,49.85148826
-119.434456,49.85058964
-119.434411,49.84969103
-119.434366,49.84879241
-119.434321,49.84789379
-119.434275,49.84699518
-119.43423,49.84609656
-119.434185,49.84519794
-119.43414,49.84429933
-119.434095,49.84340071
-119.43405,49.84250209
-119.434004,49.84160347
-119.433959,49.84070486
-119.433914,49.83980624
-119.433869,49.83890762
-119.433824,49.838009
-119.433779,49.83711038
-119.433734,49.83621177
-119.433689,49.83531315
-119.433643,49.83441453
-119.433598,49.83351591
-119.433553,49.83261729
-119.433508,49.83171867
-119.433463,49.83082005
-119.433418,49.82992143
-119.433373,49.82902281
-119.433328,49.82812419
-119.433283,49.82722557
-119.433237,49.82632695
-119.433192,49.82542833
-119.433147,49.82452971
-119.433102,49.82363109
-119.433057,49.82273247
-119.433012,49.82183384
-119.432967,49.82093522
-119.432922,49.8200366
-119.432877,49.81913798
-119.432832,49.81823936
-119.432786,49.81734074
-119.432741,49.81644211
-119.432696,49.81554349
-119.432651,49.81464487
-119.432606,49.81374625
-119.432561,49.81284762
-119.432516,49.811949
-119.432471,49.81105038
-119.432426,49.81015175
-119.432382,49.80929699
-119.44063,50.00568931
-119.44081,50.0051525
-119.440818,50.00427983
-119.440773,50.00338124
-119.440727,50.00248266
-119.440682,50.00158407
-119.440636,50.00068548
-119.44059,49.99978689
-119.440545,49.9988883
-119.440499,49.99798971
-119.440454,49.99709112
-119.440408,49.99619254
-119.440363,49.99529395
-119.440317,49.99439536
-119.440272,49.99349677
-119.440226,49.99259818
-119.440181,49.99169959
-119.440135,49.990801
-119.44009,49.98990241
-119.440044,49.98900382
-119.439999,49.98810522
-119.439953,49.98720663
-119.439908,49.98630804
-119.439863,49.98540945
-119.439817,49.98451086
-119.439772,49.98361227
-119.439726,49.98271368
-119.439681,49.98181508
-119.439635,49.98091649
-119.43959,49.9800179
-119.439544,49.97911931
-119.439499,49.97822072
-119.439453,49.97732212
-119.439408,49.97642353
-119.439362,49.97552494
-119.439317,49.97462634
-119.439271,49.97372775
-119.439226,49.97282916
-119.439181,49.97193056
-119.439135,49.97103197
-119.43909,49.97013337
-119.439044,49.96923478
-119.438999,49.96833619
-119.438953,49.96743759
-119.438908,49.966539
-119.438863,49.9656404
-119.438817,49.96474181
-119.438772,49.96384321
-119.438726,49.96294461
-119.438681,49.96204602
-119.438635,49.96114742
-119.43859,49.96024883
-119.438545,49.95935023
-119.438499,49.95845163
-119.438454,49.95755304
-119.438408,49.95665444
-119.438363,49.95575584
-119.438318,49.95485725
-119.438272,49.95395865
-119.438227,49.95306005
-119.438181,49.95216146
-119.438136,49.95126286
-119.438091,49.95036426
-119.438045,49.94946566
-119.438,49.94856706
-119.437954,49.94766847
-119.437909,49.94676987
-119.437864,49.94587127
-119.437818,49.94497267
-119.437773,49.94407407
-119.437727,49.94317547
-119.437682,49.94227687
-119.437637,49.94137827
-119.437591,49.94047967
-119.437546,49.93958107
-119.437501,49.93868247
-119.437455,49.93778387
-119.43741,49.93688527
-119.437365,49.93598667
-119.437319,49.93508807
-119.437274,49.93418947
-119.437229,49.93329087
-119.437183,49.93239227
-119.437138,49.93149366
-119.437092,49.93059506
-119.437047,49.92969646
-119.437002,49.92879786
-119.436956,49.92789926
-119.436911,49.92700065
-119.436866,49.92610205
-119.43682,49.92520345
-119.436775,49.92430485
-119.43673,49.92340624
-119.436685,49.92250764
-119.436639,49.92160904
-119.436594,49.92071043
-119.436549,49.91981183
-119.436503,49.91891323
-119.436458,49.91801462
-119.436413,49.91711602
-119.436367,49.91621741
-119.436322,49.91531881
-119.436277,49.9144202
-119.436231,49.9135216
-119.436186,49.91262299
-119.436141,49.91172439
-119.436096,49.91082578
-119.43605,49.90992718
-119.436005,49.90902857
-119.43596,49.90812997
-119.435914,49.90723136
-119.435869,49.90633275
-119.435824,49.90543415
-119.435779,49.90453554
-119.435733,49.90363693
-119.435688,49.90273833
-119.435643,49.90183972
-119.435597,49.90094111
-119.435552,49.90004251
-119.435507,49.8991439
-119.435462,49.89824529
-119.435416,49.89734668
-119.435371,49.89644807
-119.435326,49.89554947
-119.435281,49.89465086
-119.435235,49.89375225
-119.43519,49.89285364
-119.435145,49.89195503
-119.4351,49.89105642
-119.435054,49.89015781
-119.435009,49.8892592
-119.434964,49.88836059
-119.434919,49.88746198
-119.434874,49.88656337
-119.434828,49.88566476
-119.434783,49.88476615
-119.434738,49.88386754
-119.434693,49.88296893
-119.434647,49.88207032
-119.434602,49.88117171
-119.434557,49.8802731
-119.434512,49.87937449
-119.434467,49.87847588
-119.434421,49.87757727
-119.434376,49.87667865
-119.43436,49.87579948
-119.433653,49.87536014
-119.434721,49.87514238
-119.434117,49.8747618
-119.434241,49.87398282
-119.434195,49.8730842
-119.43415,49.87218559
-119.434105,49.87128698
-119.43406,49.87038837
-119.434015,49.86948975
-119.433969,49.86859114
-119.433924,49.86769253
-119.433879,49.86679391
-119.433834,49.8658953
-119.433789,49.86499668
-119.433744,49.86409807
-119.433698,49.86319946
-119.433653,49.86230084
-119.433608,49.86140223
-119.433563,49.86050361
-119.433518,49.859605
-119.433473,49.85870638
-119.433427,49.85780777
-119.433382,49.85690915
-119.433337,49.85601053
-119.433292,49.85511192
-119.433247,49.8542133
-119.433202,49.85331469
-119.433156,49.85241607
-119.433111,49.85151745
-119.433066,49.85061884
-119.433021,49.84972022
-119.432976,49.8488216
-119.432931,49.84792298
-119.432886,49.84702437
-119.432841,49.84612575
-119.432795,49.84522713
-119.43275,49.84432851
-119.432705,49.8434299
-119.43266,49.84253128
-119.432615,49.84163266
-119.43257,49.84073404
-119.432525,49.83983542
-119.43248,49.8389368
-119.432435,49.83803818
-119.432389,49.83713956
-119.432344,49.83624094
-119.432299,49.83534232
-119.432254,49.8344437
-119.432209,49.83354508
-119.432164,49.83264646
-119.432119,49.83174784
-119.432074,49.83084922
-119.432029,49.8299506
-119.431984,49.82905198
-119.431938,49.82815336
-119.431893,49.82725474
-119.431848,49.82635612
-119.431803,49.8254575
-119.431758,49.82455888
-119.431713,49.82366025
-119.431668,49.82276163
-119.431623,49.82186301
-119.431578,49.82096439
-119.431533,49.82006576
-119.431488,49.81916714
-119.431443,49.81826852
-119.431398,49.8173699
-119.431353,49.81647127
-119.431308,49.81557265
-119.431263,49.81467403
-119.431217,49.8137754
-119.431172,49.81287678
-119.431127,49.81197815
-119.431082,49.81107953
-119.431037,49.8101809
-119.430992,49.8093195
-119.439537,50.00570145
-119.439469,50.00520776
-119.439424,50.00430917
-119.439378,50.00341058
-119.439333,50.00251199
-119.439287,50.0016134
-119.439242,50.00071481
-119.439196,49.99981622
-119.439151,49.99891763
-119.439105,49.99801904
-119.43906,49.99712045
-119.439014,49.99622186
-119.438969,49.99532327
-119.438924,49.99442468
-119.438878,49.99352609
-119.438833,49.9926275
-119.438787,49.99172891
-119.438742,49.99083032
-119.438696,49.98993173
-119.438651,49.98903314
-119.438605,49.98813454
-119.43856,49.98723595
-119.438514,49.98633736
-119.438469,49.98543877
-119.438423,49.98454018
-119.438378,49.98364158
-119.438333,49.98274299
-119.438287,49.9818444
-119.438242,49.9809458
-119.438196,49.98004721
-119.438151,49.97914862
-119.438105,49.97825002
-119.43806,49.97735143
-119.438014,49.97645284
-119.437969,49.97555424
-119.437924,49.97465565
-119.437878,49.97375705
-119.437833,49.97285846
-119.437787,49.97195986
-119.437742,49.97106127
-119.437696,49.97016267
-119.437651,49.96926408
-119.437606,49.96836548
-119.43756,49.96746689
-119.437515,49.96656829
-119.437469,49.9656697
-119.437424,49.9647711
-119.437379,49.9638725
-119.437333,49.96297391
-119.437288,49.96207531
-119.437242,49.96117671
-119.437197,49.96027812
-119.437152,49.95937952
-119.437106,49.95848092
-119.437061,49.95758233
-119.437016,49.95668373
-119.43697,49.95578513
-119.436925,49.95488653
-119.436879,49.95398793
-119.436834,49.95308934
-119.436789,49.95219074
-119.436743,49.95129214
-119.436698,49.95039354
-119.436653,49.94949494
-119.436607,49.94859634
-119.436562,49.94769774
-119.436516,49.94679914
-119.436471,49.94590054
-119.436426,49.94500194
-119.43638,49.94410334
-119.436335,49.94320474
-119.43629,49.94230614
-119.436244,49.94140754
-119.436199,49.94050894
-119.436154,49.93961034
-119.436108,49.93871174
-119.436063,49.93781314
-119.436018,49.93691454
-119.435972,49.93601594
-119.435927,49.93511733
-119.435882,49.93421873
-119.435836,49.93332013
-119.435791,49.93242153
-119.435746,49.93152293
-119.4357,49.93062432
-119.435655,49.92972572
-119.43561,49.92882712
-119.435564,49.92792851
-119.435519,49.92702991
-119.435474,49.92613131
-119.435429,49.9252327
-119.435383,49.9243341
-119.435338,49.9234355
-119.435293,49.92253689
-119.435247,49.92163829
-119.435202,49.92073968
-119.435157,49.91984108
-119.435112,49.91894247
-119.435066,49.91804387
-119.435021,49.91714526
-119.434976,49.91624666
-119.43493,49.91534805
-119.434885,49.91444945
-119.43484,49.91355084
-119.434795,49.91265224
-119.434749,49.91175363
-119.434704,49.91085502
-119.434659,49.90995642
-119.434614,49.90905781
-119.434568,49.9081592
-119.434523,49.9072606
-119.434478,49.90636199
-119.434433,49.90546338
-119.434387,49.90456477
-119.434342,49.90366617
-119.434297,49.90276756
-119.434252,49.90186895
-119.434206,49.90097034
-119.434161,49.90007173
-119.434116,49.89917313
-119.434071,49.89827452
-119.434025,49.89737591
-119.43398,49.8964773
-119.433935,49.89557869
-119.43389,49.89468008
-119.433844,49.89378147
-119.433799,49.89288286
-119.433754,49.89198425
-119.433709,49.89108564
-119.433664,49.89018703
-119.433618,49.88928842
-119.433573,49.88838981
-119.433528,49.8874912
-119.433483,49.88659259
-119.433438,49.88569398
-119.433392,49.88479537
-119.433347,49.88389675
-119.433302,49.88299814
-119.433257,49.88209953
-119.433212,49.88120092
-119.433166,49.88030231
-119.433121,49.8794037
-119.433076,49.87850508
-119.433031,49.87760647
-119.432986,49.87670786
-119.433126,49.87603982
-119.43273,49.87556464
-119.432895,49.87491063
-119.43285,49.87401202
-119.432805,49.8731134
-119.43276,49.87221479
-119.432715,49.87131618
-119.432669,49.87041756
-119.432624,49.86951895
-119.432579,49.86862033
-119.432534,49.86772172
-119.432489,49.86682311
-119.432444,49.86592449
-119.432399,49.86502588
-119.432353,49.86412726
-119.432308,49.86322865
-119.432263,49.86233003
-119.432218,49.86143141
-119.432173,49.8605328
-119.432128,49.85963418
-119.432083,49.85873557
-119.432037,49.85783695
-119.431992,49.85693833
-119.431947,49.85603972
-119.431902,49.8551411
-119.431857,49.85424248
-119.431812,49.85334387
-119.431767,49.85244525
-119.431722,49.85154663
-119.431676,49.85064801
-119.431631,49.8497494
-119.431586,49.84885078
-119.431541,49.84795216
-119.431496,49.84705354
-119.431451,49.84615492
-119.431406,49.8452563
-119.431361,49.84435768
-119.431316,49.84345907
-119.431271,49.84256045
-119.431225,49.84166183
-119.43118,49.84076321
-119.431135,49.83986459
-119.43109,49.83896597
-119.431045,49.83806735
-119.431,49.83716873
-119.430955,49.83627011
-119.43091,49.83537149
-119.430865,49.83447287
-119.43082,49.83357424
-119.430775,49.83267562
-119.43073,49.831777
-119.430685,49.83087838
-119.430639,49.82997976
-119.430594,49.82908114
-119.430549,49.82818252
-119.430504,49.82728389
-119.430459,49.82638527
-119.430414,49.82548665
-119.430369,49.82458803
-119.430324,49.8236894
-119.430279,49.82279078
-119.430234,49.82189216
-119.430189,49.82099353
-119.430144,49.82009491
-119.430099,49.81919629
-119.430054,49.81829766
-119.430009,49.81739904
-119.429964,49.81650041
-119.429919,49.81560179
-119.429874,49.81470317
-119.429829,49.81380454
-119.429784,49.81290592
-119.429739,49.81200729
-119.429694,49.81110867
-119.429649,49.81021004
-119.429603,49.80934109
-119.438167,50.00571414
-119.438075,50.00523708
-119.43803,50.00433849
-119.437984,50.0034399
-119.437939,50.00254131
-119.437893,50.00164272
-119.437848,50.00074413
-119.437802,49.99984554
-119.437757,49.99894695
-119.437711,49.99804835
-119.437666,49.99714976
-119.437621,49.99625117
-119.437575,49.99535258
-119.43753,49.99445399
-119.437484,49.9935554
-119.437439,49.99265681
-119.437393,49.99175822
-119.437348,49.99085962
-119.437302,49.98996103
-119.437257,49.98906244
-119.437212,49.98816385
-119.437166,49.98726525
-119.437121,49.98636666
-119.437075,49.98546807
-119.43703,49.98456947
-119.436984,49.98367088
-119.436939,49.98277229
-119.436894,49.98187369
-119.436848,49.9809751
-119.436803,49.9800765
-119.436757,49.97917791
-119.436712,49.97827932
-119.436666,49.97738072
-119.436621,49.97648213
-119.436576,49.97558353
-119.43653,49.97468494
-119.436485,49.97378634
-119.436439,49.97288775
-119.436394,49.97198915
-119.436349,49.97109055
-119.436303,49.97019196
-119.436258,49.96929336
-119.436212,49.96839477
-119.436167,49.96749617
-119.436122,49.96659757
-119.436076,49.96569898
-119.436031,49.96480038
-119.435986,49.96390178
-119.43594,49.96300318
-119.435895,49.96210459
-119.435849,49.96120599
-119.435804,49.96030739
-119.435759,49.95940879
-119.435713,49.95851019
-119.435668,49.9576116
-119.435623,49.956713
-119.435577,49.9558144
-119.435532,49.9549158
-119.435487,49.9540172
-119.435441,49.9531186
-119.435396,49.95222
-119.435351,49.9513214
-119.435305,49.9504228
-119.43526,49.9495242
-119.435215,49.9486256
-119.435169,49.947727
-119.435124,49.9468284
-119.435079,49.9459298
-119.435033,49.9450312
-119.434988,49.9441326
-119.434943,49.943234
-119.434897,49.9423354
-119.434852,49.9414368
-119.434807,49.94053819
-119.434761,49.93963959
-119.434716,49.93874099
-119.434671,49.93784239
-119.434625,49.93694379
-119.43458,49.93604518
-119.434535,49.93514658
-119.43449,49.93424798
-119.434444,49.93334938
-119.434399,49.93245077
-119.434354,49.93155217
-119.434308,49.93065357
-119.434263,49.92975496
-119.434218,49.92885636
-119.434172,49.92795775
-119.434127,49.92705915
-119.434082,49.92616055
-119.434037,49.92526194
-119.433991,49.92436334
-119.433946,49.92346473
-119.433901,49.92256613
-119.433856,49.92166752
-119.43381,49.92076892
-119.433765,49.91987031
-119.43372,49.9189717
-119.433675,49.9180731
-119.433629,49.91717449
-119.433584,49.91627589
-119.433539,49.91537728
-119.433494,49.91447867
-119.433448,49.91358007
-119.433403,49.91268146
-119.433358,49.91178285
-119.433313,49.91088425
-119.433267,49.90998564
-119.433222,49.90908703
-119.433177,49.90818842
-119.433132,49.90728982
-119.433086,49.90639121
-119.433041,49.9054926
-119.432996,49.90459399
-119.432951,49.90369538
-119.432905,49.90279677
-119.43286,49.90189816
-119.432815,49.90099955
-119.43277,49.90010095
-119.432725,49.89920234
-119.432679,49.89830373
-119.432634,49.89740512
-119.432589,49.89650651
-119.432544,49.8956079
-119.432499,49.89470929
-119.432453,49.89381068
-119.432408,49.89291207
-119.432363,49.89201345
-119.432318,49.89111484
-119.432273,49.89021623
-119.432227,49.88931762
-119.432182,49.88841901
-119.432137,49.8875204
-119.432092,49.88662179
-119.432047,49.88572317
-119.432002,49.88482456
-119.431956,49.88392595
-119.431911,49.88302734
-119.431866,49.88212872
-119.431821,49.88123011
-119.431776,49.8803315
-119.431731,49.87943289
-119.431685,49.87853427
-119.43164,49.87763566
-119.431667,49.87680163
-119.431044,49.87634762
-119.432168,49.87624051
-119.431503,49.87580001
-119.431505,49.87493982
-119.43146,49.8740412
-119.431415,49.87314259
-119.431369,49.87224397
-119.431324,49.87134536
-119.431279,49.87044674
-119.431234,49.86954813
-119.431189,49.86864951
-119.431144,49.8677509
-119.431099,49.86685228
-119.431053,49.86595367
-119.431008,49.86505505
-119.430963,49.86415644
-119.430918,49.86325782
-119.430873,49.8623592
-119.430828,49.86146059
-119.430783,49.86056197
-119.430738,49.85966335
-119.430693,49.85876474
-119.430647,49.85786612
-119.430602,49.8569675
-119.430557,49.85606888
-119.430512,49.85517027
-119.430467,49.85427165
-119.430422,49.85337303
-119.430377,49.85247441
-119.430332,49.85157579
-119.430287,49.85067717
-119.430242,49.84977856
-119.430196,49.84887994
-119.430151,49.84798132
-119.430106,49.8470827
-119.430061,49.84618408
-119.430016,49.84528546
-119.429971,49.84438684
-119.429926,49.84348822
-119.429881,49.8425896
-119.429836,49.84169098
-119.429791,49.84079236
-119.429746,49.83989374
-119.429701,49.83899512
-119.429656,49.8380965
-119.429611,49.83719787
-119.429566,49.83629925
-119.429521,49.83540063
-119.429475,49.83450201
-119.42943,49.83360339
-119.429385,49.83270477
-119.42934,49.83180614
-119.429295,49.83090752
-119.42925,49.8300089
-119.429205,49.82911028
-119.42916,49.82821165
-119.429115,49.82731303
-119.42907,49.82641441
-119.429025,49.82551578
-119.42898,49.82461716
-119.428935,49.82371854
-119.42889,49.82281991
-119.428845,49.82192129
-119.4288,49.82102266
-119.428755,49.82012404
-119.42871,49.81922541
-119.428665,49.81832679
-119.42862,49.81742817
-119.428575,49.81652954
-119.42853,49.81563091
-119.428485,49.81473229
-119.42844,49.81383366
-119.428395,49.81293504
-119.42835,49.81203641
-119.428305,49.81113779
-119.42826,49.81023916
-119.428214,49.80936267
-119.436854,50.00572625
-119.436681,50.00526638
-119.436636,50.00436779
-119.43659,50.0034692
-119.436545,50.00257061
-119.436499,50.00167202
-119.436454,50.00077342
-119.436408,49.99987483
-119.436363,49.99897624
-119.436317,49.99807765
-119.436272,49.99717906
-119.436227,49.99628047
-119.436181,49.99538187
-119.436136,49.99448328
-119.43609,49.99358469
-119.436045,49.9926861
-119.435999,49.9917875
-119.435954,49.99088891
-119.435909,49.98999032
-119.435863,49.98909172
-119.435818,49.98819313
-119.435772,49.98729454
-119.435727,49.98639594
-119.435682,49.98549735
-119.435636,49.98459876
-119.435591,49.98370016
-119.435545,49.98280157
-119.4355,49.98190297
-119.435455,49.98100438
-119.435409,49.98010578
-119.435364,49.97920719
-119.435318,49.97830859
-119.435273,49.97741
-119.435228,49.9765114
-119.435182,49.9756128
-119.435137,49.97471421
-119.435092,49.97381561
-119.435046,49.97291702
-119.435001,49.97201842
-119.434955,49.97111982
-119.43491,49.97022122
-119.434865,49.96932263
-119.434819,49.96842403
-119.434774,49.96752543
-119.434729,49.96662684
-119.434683,49.96572824
-119.434638,49.96482964
-119.434593,49.96393104
-119.434547,49.96303244
-119.434502,49.96213384
-119.434457,49.96123525
-119.434411,49.96033665
-119.434366,49.95943805
-119.434321,49.95853945
-119.434275,49.95764085
-119.43423,49.95674225
-119.434185,49.95584365
-119.434139,49.95494505
-119.434094,49.95404645
-119.434049,49.95314785
-119.434003,49.95224925
-119.433958,49.95135065
-119.433913,49.95045205
-119.433867,49.94955345
-119.433822,49.94865485
-119.433777,49.94775625
-119.433731,49.94685765
-119.433686,49.94595904
-119.433641,49.94506044
-119.433595,49.94416184
-119.43355,49.94326324
-119.433505,49.94236464
-119.43346,49.94146603
-119.433414,49.94056743
-119.433369,49.93966883
-119.433324,49.93877023
-119.433278,49.93787162
-119.433233,49.93697302
-119.433188,49.93607442
-119.433143,49.93517581
-119.433097,49.93427721
-119.433052,49.9333786
-119.433007,49.93248
-119.432962,49.9315814
-119.432916,49.93068279
-119.432871,49.92978419
-119.432826,49.92888558
-119.43278,49.92798698
-119.432735,49.92708837
-119.43269,49.92618977
-119.432645,49.92529116
-119.432599,49.92439256
-119.432554,49.92349395
-119.432509,49.92259534
-119.432464,49.92169674
-119.432419,49.92079813
-119.432373,49.91989953
-119.432328,49.91900092
-119.432283,49.91810231
-119.432238,49.91720371
-119.432192,49.9163051
-119.432147,49.91540649
-119.432102,49.91450788
-119.432057,49.91360928
-119.432011,49.91271067
-119.431966,49.91181206
-119.431921,49.91091345
-119.431876,49.91001484
-119.431831,49.90911623
-119.431785,49.90821763
-119.43174,49.90731902
-119.431695,49.90642041
-119.43165,49.9055218
-119.431605,49.90462319
-119.431559,49.90372458
-119.431514,49.90282597
-119.431469,49.90192736
-119.431424,49.90102875
-119.431379,49.90013014
-119.431333,49.89923153
-119.431288,49.89833292
-119.431243,49.89743431
-119.431198,49.8965357
-119.431153,49.89563709
-119.431108,49.89473848
-119.431062,49.89383986
-119.431017,49.89294125
-119.430972,49.89204264
-119.430927,49.89114403
-119.430882,49.89024542
-119.430837,49.8893468
-119.430791,49.88844819
-119.430746,49.88754958
-119.430701,49.88665097
-119.430656,49.88575235
-119.430611,49.88485374
-119.430566,49.88395513
-119.430521,49.88305651
-119.430475,49.8821579
-119.43043,49.88125929
-119.430385,49.88036067
-119.43034,49.87946206
-119.430295,49.87856344
-119.43025,49.87766483
-119.430438,49.87704128
-119.430056,49.87651603
-119.430159,49.8758676
-119.430114,49.87496899
-119.430069,49.87407037
-119.430024,49.87317176
-119.429979,49.87227314
-119.429934,49.87137452
-119.429889,49.87047591
-119.429844,49.86957729
-119.429799,49.86867868
-119.429753,49.86778006
-119.429708,49.86688144
-119.429663,49.86598283
-119.429618,49.86508421
-119.429573,49.86418559
-119.429528,49.86328698
-119.429483,49.86238836
-119.429438,49.86148974
-119.429393,49.86059112
-119.429348,49.85969251
-119.429303,49.85879389
-119.429257,49.85789527
-119.429212,49.85699665
-119.429167,49.85609803
-119.429122,49.85519941
-119.429077,49.8543008
-119.429032,49.85340218
-119.428987,49.85250356
-119.428942,49.85160494
-119.428897,49.85070632
-119.428852,49.8498077
-119.428807,49.84890908
-119.428762,49.84801046
-119.428717,49.84711184
-119.428672,49.84621322
-119.428627,49.8453146
-119.428581,49.84441598
-119.428536,49.84351736
-119.428491,49.84261873
-119.428446,49.84172011
-119.428401,49.84082149
-119.428356,49.83992287
-119.428311,49.83902425
-119.428266,49.83812563
-119.428221,49.837227
-119.428176,49.83632838
-119.428131,49.83542976
-119.428086,49.83453114
-119.428041,49.83363251
-119.427996,49.83273389
-119.427951,49.83183527
-119.427906,49.83093664
-119.427861,49.83003802
-119.427816,49.8291394
-119.427771,49.82824077
-119.427726,49.82734215
-119.427681,49.82644353
-119.427636,49.8255449
-119.427591,49.82464628
-119.427546,49.82374765
-119.427501,49.82284903
-119.427456,49.8219504
-119.427411,49.82105178
-119.427366,49.82015315
-119.427321,49.81925453
-119.427276,49.8183559
-119.427231,49.81745728
-119.427186,49.81655865
-119.427141,49.81566002
-119.427096,49.8147614
-119.427051,49.81386277
-119.427006,49.81296414
-119.426961,49.81206552
-119.426916,49.81116689
-119.426871,49.81026826
-119.426825,49.80938424
-119.435853,50.00573665
-119.435289,50.00529249
-119.435241,50.00439707
-119.435196,50.00349848
-119.43515,50.00259989
-119.435105,50.0017013
-119.43506,50.00080271
-119.435014,49.99990411
-119.434969,49.99900552
-119.434923,49.99810693
-119.434878,49.99720834
-119.434833,49.99630974
-119.434787,49.99541115
-119.434742,49.99451256
-119.434696,49.99361396
-119.434651,49.99271537
-119.434606,49.99181678
-119.43456,49.99091818
-119.434515,49.99001959
-119.434469,49.98912099
-119.434424,49.9882224
-119.434379,49.98732381
-119.434333,49.98642521
-119.434288,49.98552662
-119.434243,49.98462802
-119.434197,49.98372942
-119.434152,49.98283083
-119.434106,49.98193223
-119.434061,49.98103364
-119.434016,49.98013504
-119.43397,49.97923645
-119.433925,49.97833785
-119.43388,49.97743925
-119.433834,49.97654066
-119.433789,49.97564206
-119.433744,49.97474346
-119.433698,49.97384487
-119.433653,49.97294627
-119.433608,49.97204767
-119.433562,49.97114907
-119.433517,49.97025048
-119.433471,49.96935188
-119.433426,49.96845328
-119.433381,49.96755468
-119.433335,49.96665608
-119.43329,49.96575748
-119.433245,49.96485888
-119.4332,49.96396029
-119.433154,49.96306169
-119.433109,49.96216309
-119.433064,49.96126449
-119.433018,49.96036589
-119.432973,49.95946729
-119.432928,49.95856869
-119.432882,49.95767009
-119.432837,49.95677149
-119.432792,49.95587289
-119.432746,49.95497429
-119.432701,49.95407568
-119.432656,49.95317708
-119.432611,49.95227848
-119.432565,49.95137988
-119.43252,49.95048128
-119.432475,49.94958268
-119.432429,49.94868408
-119.432384,49.94778547
-119.432339,49.94688687
-119.432294,49.94598827
-119.432248,49.94508967
-119.432203,49.94419106
-119.432158,49.94329246
-119.432112,49.94239386
-119.432067,49.94149525
-119.432022,49.94059665
-119.431977,49.93969805
-119.431931,49.93879944
-119.431886,49.93790084
-119.431841,49.93700223
-119.431796,49.93610363
-119.43175,49.93520503
-119.431705,49.93430642
-119.43166,49.93340782
-119.431615,49.93250921
-119.431569,49.93161061
-119.431524,49.930712
-119.431479,49.9298134
-119.431434,49.92891479
-119.431388,49.92801618
-119.431343,49.92711758
-119.431298,49.92621897
-119.431253,49.92532037
-119.431208,49.92442176
-119.431162,49.92352315
-119.431117,49.92262455
-119.431072,49.92172594
-119.431027,49.92082733
-119.430981,49.91992872
-119.430936,49.91903012
-119.430891,49.91813151
-119.430846,49.9172329
-119.430801,49.91633429
-119.430755,49.91543568
-119.43071,49.91453708
-119.430665,49.91363847
-119.43062,49.91273986
-119.430575,49.91184125
-119.43053,49.91094264
-119.430484,49.91004403
-119.430439,49.90914542
-119.430394,49.90824681
-119.430349,49.9073482
-119.430304,49.90644959
-119.430258,49.90555098
-119.430213,49.90465237
-119.430168,49.90375376
-119.430123,49.90285515
-119.430078,49.90195654
-119.430033,49.90105793
-119.429987,49.90015932
-119.429942,49.89926071
-119.429897,49.8983621
-119.429852,49.89746348
-119.429807,49.89656487
-119.429762,49.89566626
-119.429717,49.89476765
-119.429671,49.89386904
-119.429626,49.89297042
-119.429581,49.89207181
-119.429536,49.8911732
-119.429491,49.89027459
-119.429446,49.88937597
-119.429401,49.88847736
-119.429355,49.88757875
-119.42931,49.88668013
-119.429265,49.88578152
-119.42922,49.8848829
-119.429175,49.88398429
-119.42913,49.88308568
-119.429085,49.88218706
-119.42904,49.88128845
-119.428994,49.88038983
-119.428949,49.87949122
-119.428904,49.8785926
-119.42895,49.87779341
-119.428224,49.87728161
-119.429518,49.87722558
-119.428753,49.87673444
-119.428769,49.87589675
-119.428724,49.87499814
-119.428679,49.87409952
-119.428634,49.87320091
-119.428589,49.87230229
-119.428543,49.87140367
-119.428498,49.87050506
-119.428453,49.86960644
-119.428408,49.86870782
-119.428363,49.86780921
-119.428318,49.86691059
-119.428273,49.86601197
-119.428228,49.86511335
-119.428183,49.86421473
-119.428138,49.86331612
-119.428093,49.8624175
-119.428048,49.86151888
-119.428003,49.86062026
-119.427958,49.85972164
-119.427912,49.85882302
-119.427867,49.8579244
-119.427822,49.85702578
-119.427777,49.85612717
-119.427732,49.85522855
-119.427687,49.85432993
